userId,movieId,tag,timestamp,tag_clean,tag_datetime,tag_year,title,genres,movie_year
424,2160,Atmospheric,1457843300,atmospheric,2016-03-13 04:28:20+00:00,2016,Rosemary's Baby (1968),Drama|Horror|Thriller,1968.0
424,2160,creepy,1457843317,creepy,2016-03-13 04:28:37+00:00,2016,Rosemary's Baby (1968),Drama|Horror|Thriller,1968.0
424,2160,paranoia,1457843298,paranoia,2016-03-13 04:28:18+00:00,2016,Rosemary's Baby (1968),Drama|Horror|Thriller,1968.0
424,2160,scary,1457843295,scary,2016-03-13 04:28:15+00:00,2016,Rosemary's Baby (1968),Drama|Horror|Thriller,1968.0
424,2160,suspense,1457843308,suspense,2016-03-13 04:28:28+00:00,2016,Rosemary's Baby (1968),Drama|Horror|Thriller,1968.0
424,2296,SNL,1457846704,snl,2016-03-13 05:25:04+00:00,2016,"Night at the Roxbury, A (1998)",Comedy,1998.0
424,2329,thought-provoking,1457843729,thought-provoking,2016-03-13 04:35:29+00:00,2016,American History X (1998),Crime|Drama,1998.0
424,2505,Nicolas Cage,1457902180,nicolas cage,2016-03-13 20:49:40+00:00,2016,8MM (1999),Drama|Mystery|Thriller,1999.0
424,2571,martial arts,1457842912,martial arts,2016-03-13 04:21:52+00:00,2016,"Matrix, The (1999)",Action|Sci-Fi|Thriller,1999.0
424,2571,sci-fi,1457842899,sci-fi,2016-03-13 04:21:39+00:00,2016,"Matrix, The (1999)",Action|Sci-Fi|Thriller,1999.0
424,2700,adult humor,1457844390,adult humor,2016-03-13 04:46:30+00:00,2016,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,1999.0
424,2700,controversial,1457844399,controversial,2016-03-13 04:46:39+00:00,2016,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,1999.0
424,2700,crude humor,1457844397,crude humor,2016-03-13 04:46:37+00:00,2016,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,1999.0
424,2700,free speech,1457844402,free speech,2016-03-13 04:46:42+00:00,2016,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,1999.0
424,2700,parody,1457844393,parody,2016-03-13 04:46:33+00:00,2016,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,1999.0
424,2700,satire,1457844392,satire,2016-03-13 04:46:32+00:00,2016,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,1999.0
424,2700,south park,1457844407,south park,2016-03-13 04:46:47+00:00,2016,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,1999.0
424,2700,Trey Parker,1457844412,trey parker,2016-03-13 04:46:52+00:00,2016,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,1999.0
424,2959,dark comedy,1457842797,dark comedy,2016-03-13 04:19:57+00:00,2016,Fight Club (1999),Action|Crime|Drama|Thriller,1999.0
424,2959,psychology,1457842802,psychology,2016-03-13 04:20:02+00:00,2016,Fight Club (1999),Action|Crime|Drama|Thriller,1999.0
424,2959,thought-provoking,1457842786,thought-provoking,2016-03-13 04:19:46+00:00,2016,Fight Club (1999),Action|Crime|Drama|Thriller,1999.0
424,2959,twist ending,1457842777,twist ending,2016-03-13 04:19:37+00:00,2016,Fight Club (1999),Action|Crime|Drama|Thriller,1999.0
424,3176,based on a book,1457845042,based on a book,2016-03-13 04:57:22+00:00,2016,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,1999.0
424,3176,creepy,1457845033,creepy,2016-03-13 04:57:13+00:00,2016,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,1999.0
424,3176,disturbing,1457845029,disturbing,2016-03-13 04:57:09+00:00,2016,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,1999.0
424,3176,Jude Law,1457845026,jude law,2016-03-13 04:57:06+00:00,2016,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,1999.0
424,3176,murder,1457845038,murder,2016-03-13 04:57:18+00:00,2016,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,1999.0
424,3176,obsession,1457845036,obsession,2016-03-13 04:57:16+00:00,2016,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,1999.0
424,3176,psychology,1457845023,psychology,2016-03-13 04:57:03+00:00,2016,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,1999.0
424,3176,secrets,1457845045,secrets,2016-03-13 04:57:25+00:00,2016,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,1999.0
424,3176,serial killer,1457845031,serial killer,2016-03-13 04:57:11+00:00,2016,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,1999.0
424,3176,suspense,1457845041,suspense,2016-03-13 04:57:21+00:00,2016,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,1999.0
424,3186,asylum,1457846005,asylum,2016-03-13 05:13:25+00:00,2016,"Girl, Interrupted (1999)",Drama,1999.0
424,3186,based on a true story,1457846002,based on a true story,2016-03-13 05:13:22+00:00,2016,"Girl, Interrupted (1999)",Drama,1999.0
424,3186,Brittany Murphy,1457846009,brittany murphy,2016-03-13 05:13:29+00:00,2016,"Girl, Interrupted (1999)",Drama,1999.0
424,3186,Mental Hospital,1457846012,mental hospital,2016-03-13 05:13:32+00:00,2016,"Girl, Interrupted (1999)",Drama,1999.0
424,3186,psychology,1457845994,psychology,2016-03-13 05:13:14+00:00,2016,"Girl, Interrupted (1999)",Drama,1999.0
424,3186,winona ryder,1457845998,winona ryder,2016-03-13 05:13:18+00:00,2016,"Girl, Interrupted (1999)",Drama,1999.0
424,3499,claustrophobic,1457846281,claustrophobic,2016-03-13 05:18:01+00:00,2016,Misery (1990),Drama|Horror|Thriller,1990.0
424,3499,horror,1457846287,horror,2016-03-13 05:18:07+00:00,2016,Misery (1990),Drama|Horror|Thriller,1990.0
424,3499,scary,1457846295,scary,2016-03-13 05:18:15+00:00,2016,Misery (1990),Drama|Horror|Thriller,1990.0
424,3499,stephen king,1457846291,stephen king,2016-03-13 05:18:11+00:00,2016,Misery (1990),Drama|Horror|Thriller,1990.0
424,3499,suspenseful,1457846279,suspenseful,2016-03-13 05:17:59+00:00,2016,Misery (1990),Drama|Horror|Thriller,1990.0
424,3499,tense,1457846283,tense,2016-03-13 05:18:03+00:00,2016,Misery (1990),Drama|Horror|Thriller,1990.0
424,3499,thriller,1457846285,thriller,2016-03-13 05:18:05+00:00,2016,Misery (1990),Drama|Horror|Thriller,1990.0
424,3527,aliens,1457901283,aliens,2016-03-13 20:34:43+00:00,2016,Predator (1987),Action|Sci-Fi|Thriller,1987.0
424,3527,sci-fi,1457901285,sci-fi,2016-03-13 20:34:45+00:00,2016,Predator (1987),Action|Sci-Fi|Thriller,1987.0
424,3527,scifi cult,1457901288,scifi cult,2016-03-13 20:34:48+00:00,2016,Predator (1987),Action|Sci-Fi|Thriller,1987.0
424,3911,satire,1457844176,satire,2016-03-13 04:42:56+00:00,2016,Best in Show (2000),Comedy,2000.0
424,3948,comedy,1457846488,comedy,2016-03-13 05:21:28+00:00,2016,Meet the Parents (2000),Comedy,2000.0
424,3948,Robert De Niro,1457846484,robert de niro,2016-03-13 05:21:24+00:00,2016,Meet the Parents (2000),Comedy,2000.0
424,4226,mystery,1457842983,mystery,2016-03-13 04:23:03+00:00,2016,Memento (2000),Mystery|Thriller,2000.0
424,4226,psychological,1457842979,psychological,2016-03-13 04:22:59+00:00,2016,Memento (2000),Mystery|Thriller,2000.0
424,4226,twist ending,1457842977,twist ending,2016-03-13 04:22:57+00:00,2016,Memento (2000),Mystery|Thriller,2000.0
424,4262,Al Pacino,1457900965,al pacino,2016-03-13 20:29:25+00:00,2016,Scarface (1983),Action|Crime|Drama,1983.0
424,4816,ben stiller,1457846960,ben stiller,2016-03-13 05:29:20+00:00,2016,Zoolander (2001),Comedy,2001.0
424,4816,comedy,1457846970,comedy,2016-03-13 05:29:30+00:00,2016,Zoolander (2001),Comedy,2001.0
424,4816,David Bowie,1457846952,david bowie,2016-03-13 05:29:12+00:00,2016,Zoolander (2001),Comedy,2001.0
424,4816,goofy,1457846949,goofy,2016-03-13 05:29:09+00:00,2016,Zoolander (2001),Comedy,2001.0
424,4816,mindless one liners,1457846956,mindless one liners,2016-03-13 05:29:16+00:00,2016,Zoolander (2001),Comedy,2001.0
424,4816,Will Ferrell,1457846959,will ferrell,2016-03-13 05:29:19+00:00,2016,Zoolander (2001),Comedy,2001.0
424,4878,jake gyllenhaal,1457901910,jake gyllenhaal,2016-03-13 20:45:10+00:00,2016,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,2001.0
424,4993,fantasy,1457901156,fantasy,2016-03-13 20:32:36+00:00,2016,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy,2001.0
424,4993,high fantasy,1457901162,high fantasy,2016-03-13 20:32:42+00:00,2016,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy,2001.0
424,4993,Magic,1457901158,magic,2016-03-13 20:32:38+00:00,2016,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy,2001.0
424,4993,mythology,1457901174,mythology,2016-03-13 20:32:54+00:00,2016,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy,2001.0
424,4993,tolkien,1457901165,tolkien,2016-03-13 20:32:45+00:00,2016,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy,2001.0
424,4993,wizards,1457901168,wizards,2016-03-13 20:32:48+00:00,2016,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy,2001.0
424,5291,black and white,1457845331,black and white,2016-03-13 05:02:11+00:00,2016,Rashomon (Rashômon) (1950),Crime|Drama|Mystery,1950.0
424,5291,samurai,1457845338,samurai,2016-03-13 05:02:18+00:00,2016,Rashomon (Rashômon) (1950),Crime|Drama|Mystery,1950.0
424,6016,multiple storylines,1457900999,multiple storylines,2016-03-13 20:29:59+00:00,2016,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller,2002.0
424,6016,true story,1457901005,true story,2016-03-13 20:30:05+00:00,2016,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller,2002.0
424,6188,comedy,1457846098,comedy,2016-03-13 05:14:58+00:00,2016,Old School (2003),Comedy,2003.0
424,6188,Will Ferrell,1457846100,will ferrell,2016-03-13 05:15:00+00:00,2016,Old School (2003),Comedy,2003.0
424,6290,Rob Zombie,1457902367,rob zombie,2016-03-13 20:52:47+00:00,2016,House of 1000 Corpses (2003),Horror,2003.0
424,7361,jim carrey,1457901740,jim carrey,2016-03-13 20:42:20+00:00,2016,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,2004.0
424,8641,comedy,1457846537,comedy,2016-03-13 05:22:17+00:00,2016,Anchorman: The Legend of Ron Burgundy (2004),Comedy,2004.0
424,8641,Will Ferrell,1457846533,will ferrell,2016-03-13 05:22:13+00:00,2016,Anchorman: The Legend of Ron Burgundy (2004),Comedy,2004.0
424,8950,Christian Bale,1457842841,christian bale,2016-03-13 04:20:41+00:00,2016,The Machinist (2004),Drama|Mystery|Thriller,2004.0
424,8950,creepy,1457842847,creepy,2016-03-13 04:20:47+00:00,2016,The Machinist (2004),Drama|Mystery|Thriller,2004.0
424,8950,powerful ending,1457842857,powerful ending,2016-03-13 04:20:57+00:00,2016,The Machinist (2004),Drama|Mystery|Thriller,2004.0
424,8950,psychology,1457842844,psychology,2016-03-13 04:20:44+00:00,2016,The Machinist (2004),Drama|Mystery|Thriller,2004.0
424,8950,schizophrenia,1457842854,schizophrenia,2016-03-13 04:20:54+00:00,2016,The Machinist (2004),Drama|Mystery|Thriller,2004.0
424,8950,twist ending,1457842837,twist ending,2016-03-13 04:20:37+00:00,2016,The Machinist (2004),Drama|Mystery|Thriller,2004.0
424,27020,drugs,1457901575,drugs,2016-03-13 20:39:35+00:00,2016,Gia (1998),Drama|Romance,1998.0
424,27020,lesbian,1457901570,lesbian,2016-03-13 20:39:30+00:00,2016,Gia (1998),Drama|Romance,1998.0
424,30825,Ben Stiller,1457846573,ben stiller,2016-03-13 05:22:53+00:00,2016,Meet the Fockers (2004),Comedy,2004.0
424,30825,Robert De Niro,1457846569,robert de niro,2016-03-13 05:22:49+00:00,2016,Meet the Fockers (2004),Comedy,2004.0
424,34323,Rob Zombie,1457902355,rob zombie,2016-03-13 20:52:35+00:00,2016,"Devil's Rejects, The (2005)",Action|Crime|Horror,2005.0
424,40278,Jake Gyllenhaal,1457846443,jake gyllenhaal,2016-03-13 05:20:43+00:00,2016,Jarhead (2005),Action|Drama|War,2005.0
424,40278,Modern war,1457846449,modern war,2016-03-13 05:20:49+00:00,2016,Jarhead (2005),Action|Drama|War,2005.0
424,48516,atmospheric,1457843188,atmospheric,2016-03-13 04:26:28+00:00,2016,"Departed, The (2006)",Crime|Drama|Thriller,2006.0
424,48516,Jack Nicholson,1457843173,jack nicholson,2016-03-13 04:26:13+00:00,2016,"Departed, The (2006)",Crime|Drama|Thriller,2006.0
424,48516,Leonardo DiCaprio,1457843178,leonardo dicaprio,2016-03-13 04:26:18+00:00,2016,"Departed, The (2006)",Crime|Drama|Thriller,2006.0
424,48516,Martin Scorsese,1457843176,martin scorsese,2016-03-13 04:26:16+00:00,2016,"Departed, The (2006)",Crime|Drama|Thriller,2006.0
424,48516,suspense,1457843184,suspense,2016-03-13 04:26:24+00:00,2016,"Departed, The (2006)",Crime|Drama|Thriller,2006.0
424,53127,based on a play,1457923334,based on a play,2016-03-14 02:42:14+00:00,2016,Bug (2007),Drama|Horror|Thriller,2007.0
424,53127,conspiracy theory,1457923313,conspiracy theory,2016-03-14 02:41:53+00:00,2016,Bug (2007),Drama|Horror|Thriller,2007.0
424,53127,creepy,1457923337,creepy,2016-03-14 02:42:17+00:00,2016,Bug (2007),Drama|Horror|Thriller,2007.0
424,53127,Insanity,1457923284,insanity,2016-03-14 02:41:24+00:00,2016,Bug (2007),Drama|Horror|Thriller,2007.0
424,53127,paranoia,1457923318,paranoia,2016-03-14 02:41:58+00:00,2016,Bug (2007),Drama|Horror|Thriller,2007.0
424,53127,PTSD,1457923256,ptsd,2016-03-14 02:40:56+00:00,2016,Bug (2007),Drama|Horror|Thriller,2007.0
424,60756,funny,1457846127,funny,2016-03-13 05:15:27+00:00,2016,Step Brothers (2008),Comedy,2008.0
424,60756,will ferrell,1457846129,will ferrell,2016-03-13 05:15:29+00:00,2016,Step Brothers (2008),Comedy,2008.0
424,66097,claymation,1457844468,claymation,2016-03-13 04:47:48+00:00,2016,Coraline (2009),Animation|Fantasy|Thriller,2009.0
424,66097,creepy,1457844484,creepy,2016-03-13 04:48:04+00:00,2016,Coraline (2009),Animation|Fantasy|Thriller,2009.0
424,66097,dark,1457844475,dark,2016-03-13 04:47:55+00:00,2016,Coraline (2009),Animation|Fantasy|Thriller,2009.0
424,66097,dark fairy tale,1457844498,dark fairy tale,2016-03-13 04:48:18+00:00,2016,Coraline (2009),Animation|Fantasy|Thriller,2009.0
424,66097,Surreal,1457844481,surreal,2016-03-13 04:48:01+00:00,2016,Coraline (2009),Animation|Fantasy|Thriller,2009.0
424,66097,Tim Burton,1457844494,tim burton,2016-03-13 04:48:14+00:00,2016,Coraline (2009),Animation|Fantasy|Thriller,2009.0
424,68157,black comedy,1457844667,black comedy,2016-03-13 04:51:07+00:00,2016,Inglourious Basterds (2009),Action|Drama|War,2009.0
424,68157,Brad Pitt,1457844663,brad pitt,2016-03-13 04:51:03+00:00,2016,Inglourious Basterds (2009),Action|Drama|War,2009.0
424,68157,Christoph Waltz,1457844660,christoph waltz,2016-03-13 04:51:00+00:00,2016,Inglourious Basterds (2009),Action|Drama|War,2009.0
424,68157,Quentin Tarantino,1457844652,quentin tarantino,2016-03-13 04:50:52+00:00,2016,Inglourious Basterds (2009),Action|Drama|War,2009.0
424,68157,satire,1457844670,satire,2016-03-13 04:51:10+00:00,2016,Inglourious Basterds (2009),Action|Drama|War,2009.0
424,74458,insanity,1457843102,insanity,2016-03-13 04:25:02+00:00,2016,Shutter Island (2010),Drama|Mystery|Thriller,2010.0
424,74458,Leonardo DiCaprio,1457843110,leonardo dicaprio,2016-03-13 04:25:10+00:00,2016,Shutter Island (2010),Drama|Mystery|Thriller,2010.0
424,74458,Martin Scorsese,1457843107,martin scorsese,2016-03-13 04:25:07+00:00,2016,Shutter Island (2010),Drama|Mystery|Thriller,2010.0
424,74458,plot twist,1457843104,plot twist,2016-03-13 04:25:04+00:00,2016,Shutter Island (2010),Drama|Mystery|Thriller,2010.0
424,74458,psychological,1457843098,psychological,2016-03-13 04:24:58+00:00,2016,Shutter Island (2010),Drama|Mystery|Thriller,2010.0
424,74458,Psychological Thriller,1457843113,psychological thriller,2016-03-13 04:25:13+00:00,2016,Shutter Island (2010),Drama|Mystery|Thriller,2010.0
424,74458,thought-provoking,1457843122,thought-provoking,2016-03-13 04:25:22+00:00,2016,Shutter Island (2010),Drama|Mystery|Thriller,2010.0
424,79132,action,1457844927,action,2016-03-13 04:55:27+00:00,2016,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,2010.0
424,79132,alternate reality,1457844911,alternate reality,2016-03-13 04:55:11+00:00,2016,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,2010.0
424,79132,Leonardo DiCaprio,1457844916,leonardo dicaprio,2016-03-13 04:55:16+00:00,2016,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,2010.0
424,79132,sci-fi,1457844903,sci-fi,2016-03-13 04:55:03+00:00,2016,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,2010.0
424,79132,thought-provoking,1457844920,thought-provoking,2016-03-13 04:55:20+00:00,2016,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,2010.0
424,79132,visually appealing,1457844914,visually appealing,2016-03-13 04:55:14+00:00,2016,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,2010.0
424,81562,stranded,1457901404,stranded,2016-03-13 20:36:44+00:00,2016,127 Hours (2010),Adventure|Drama|Thriller,2010.0
424,81591,alter ego,1457845684,alter ego,2016-03-13 05:08:04+00:00,2016,Black Swan (2010),Drama|Thriller,2010.0
424,81591,atmospheric,1457845658,atmospheric,2016-03-13 05:07:38+00:00,2016,Black Swan (2010),Drama|Thriller,2010.0
424,81591,creepy,1457845668,creepy,2016-03-13 05:07:48+00:00,2016,Black Swan (2010),Drama|Thriller,2010.0
424,81591,horror,1457845670,horror,2016-03-13 05:07:50+00:00,2016,Black Swan (2010),Drama|Thriller,2010.0
424,81591,obsession,1457845677,obsession,2016-03-13 05:07:57+00:00,2016,Black Swan (2010),Drama|Thriller,2010.0
424,81591,surreal,1457845661,surreal,2016-03-13 05:07:41+00:00,2016,Black Swan (2010),Drama|Thriller,2010.0
424,102903,illusions,1457845623,illusions,2016-03-13 05:07:03+00:00,2016,Now You See Me (2013),Crime|Mystery|Thriller,2013.0
424,102903,overcomplicated,1457845593,overcomplicated,2016-03-13 05:06:33+00:00,2016,Now You See Me (2013),Crime|Mystery|Thriller,2013.0
424,102903,predictable,1457845596,predictable,2016-03-13 05:06:36+00:00,2016,Now You See Me (2013),Crime|Mystery|Thriller,2013.0
424,102903,stupid ending,1457845587,stupid ending,2016-03-13 05:06:27+00:00,2016,Now You See Me (2013),Crime|Mystery|Thriller,2013.0
424,104879,absorbing,1457846360,absorbing,2016-03-13 05:19:20+00:00,2016,Prisoners (2013),Drama|Mystery|Thriller,2013.0
424,104879,acting,1457846358,acting,2016-03-13 05:19:18+00:00,2016,Prisoners (2013),Drama|Mystery|Thriller,2013.0
424,104879,atmospheric,1457846366,atmospheric,2016-03-13 05:19:26+00:00,2016,Prisoners (2013),Drama|Mystery|Thriller,2013.0
424,104879,Hugh Jackman,1457846364,hugh jackman,2016-03-13 05:19:24+00:00,2016,Prisoners (2013),Drama|Mystery|Thriller,2013.0
424,104879,Jake Gyllenhaal,1457846355,jake gyllenhaal,2016-03-13 05:19:15+00:00,2016,Prisoners (2013),Drama|Mystery|Thriller,2013.0
424,104879,morality,1457846368,morality,2016-03-13 05:19:28+00:00,2016,Prisoners (2013),Drama|Mystery|Thriller,2013.0
424,104879,mystery,1457846378,mystery,2016-03-13 05:19:38+00:00,2016,Prisoners (2013),Drama|Mystery|Thriller,2013.0
424,104879,thriller,1457846362,thriller,2016-03-13 05:19:22+00:00,2016,Prisoners (2013),Drama|Mystery|Thriller,2013.0
424,106100,Jared Leto,1457845924,jared leto,2016-03-13 05:12:04+00:00,2016,Dallas Buyers Club (2013),Drama,2013.0
424,106100,social commentary,1457845921,social commentary,2016-03-13 05:12:01+00:00,2016,Dallas Buyers Club (2013),Drama,2013.0
424,106100,uplifting,1457845933,uplifting,2016-03-13 05:12:13+00:00,2016,Dallas Buyers Club (2013),Drama,2013.0
424,106489,fantasy,1457901210,fantasy,2016-03-13 20:33:30+00:00,2016,"Hobbit: The Desolation of Smaug, The (2013)",Adventure|Fantasy|IMAX,2013.0
424,106489,Tolkien,1457901214,tolkien,2016-03-13 20:33:34+00:00,2016,"Hobbit: The Desolation of Smaug, The (2013)",Adventure|Fantasy|IMAX,2013.0
424,106489,too long,1457901201,too long,2016-03-13 20:33:21+00:00,2016,"Hobbit: The Desolation of Smaug, The (2013)",Adventure|Fantasy|IMAX,2013.0
424,109487,Christopher Nolan,1457901805,christopher nolan,2016-03-13 20:43:25+00:00,2016,Interstellar (2014),Sci-Fi|IMAX,2014.0
424,109487,sci-fi,1457901808,sci-fi,2016-03-13 20:43:28+00:00,2016,Interstellar (2014),Sci-Fi|IMAX,2014.0
424,109487,time-travel,1457901811,time-travel,2016-03-13 20:43:31+00:00,2016,Interstellar (2014),Sci-Fi|IMAX,2014.0
424,112515,atmospheric,1457843258,atmospheric,2016-03-13 04:27:38+00:00,2016,"Babadook, The (2014)",Drama|Horror|Thriller,2014.0
424,112515,dark,1457843256,dark,2016-03-13 04:27:36+00:00,2016,"Babadook, The (2014)",Drama|Horror|Thriller,2014.0
424,112515,Metaphorical,1457843228,metaphorical,2016-03-13 04:27:08+00:00,2016,"Babadook, The (2014)",Drama|Horror|Thriller,2014.0
424,112515,psychological,1457843261,psychological,2016-03-13 04:27:41+00:00,2016,"Babadook, The (2014)",Drama|Horror|Thriller,2014.0
424,112556,annoying,1457845088,annoying,2016-03-13 04:58:08+00:00,2016,Gone Girl (2014),Drama|Thriller,2014.0
424,112556,Stupid ending,1457845155,stupid ending,2016-03-13 04:59:15+00:00,2016,Gone Girl (2014),Drama|Thriller,2014.0
435,750,dark comedy,1366676044,dark comedy,2013-04-23 00:14:04+00:00,2013,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,1964.0
435,2959,dark comedy,1366676088,dark comedy,2013-04-23 00:14:48+00:00,2013,Fight Club (1999),Action|Crime|Drama|Thriller,1999.0
435,58559,psychology,1366676040,psychology,2013-04-23 00:14:00+00:00,2013,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,2008.0
435,58559,superhero,1366676054,superhero,2013-04-23 00:14:14+00:00,2013,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,2008.0
439,5952,Myth,1436944038,myth,2015-07-15 07:07:18+00:00,2015,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,2002.0
439,98809,Action,1436944128,action,2015-07-15 07:08:48+00:00,2015,"Hobbit: An Unexpected Journey, The (2012)",Adventure|Fantasy|IMAX,2012.0
439,98809,Myth,1436944141,myth,2015-07-15 07:09:01+00:00,2015,"Hobbit: An Unexpected Journey, The (2012)",Adventure|Fantasy|IMAX,2012.0
462,152711,Cambodia,1478489688,cambodia,2016-11-07 03:34:48+00:00,2016,Who Killed Chea Vichea? (2010),Documentary,2010.0
462,152711,crime,1478489709,crime,2016-11-07 03:35:09+00:00,2016,Who Killed Chea Vichea? (2010),Documentary,2010.0
462,152711,human rights,1478489696,human rights,2016-11-07 03:34:56+00:00,2016,Who Killed Chea Vichea? (2010),Documentary,2010.0
462,152711,murder,1478489701,murder,2016-11-07 03:35:01+00:00,2016,Who Killed Chea Vichea? (2010),Documentary,2010.0
462,152711,procedural,1478489713,procedural,2016-11-07 03:35:13+00:00,2016,Who Killed Chea Vichea? (2010),Documentary,2010.0
474,1,pixar,1137206825,pixar,2006-01-14 02:47:05+00:00,2006,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,1995.0
474,2,game,1137375552,game,2006-01-16 01:39:12+00:00,2006,Jumanji (1995),Adventure|Children|Fantasy,1995.0
474,5,pregnancy,1137373903,pregnancy,2006-01-16 01:11:43+00:00,2006,Father of the Bride Part II (1995),Comedy,1995.0
474,5,remake,1137373903,remake,2006-01-16 01:11:43+00:00,2006,Father of the Bride Part II (1995),Comedy,1995.0
474,7,remake,1137375642,remake,2006-01-16 01:40:42+00:00,2006,Sabrina (1995),Comedy|Romance,1995.0
474,11,politics,1137374904,politics,2006-01-16 01:28:24+00:00,2006,"American President, The (1995)",Comedy|Drama|Romance,1995.0
474,11,president,1137374904,president,2006-01-16 01:28:24+00:00,2006,"American President, The (1995)",Comedy|Drama|Romance,1995.0
474,14,politics,1137375623,politics,2006-01-16 01:40:23+00:00,2006,Nixon (1995),Drama,1995.0
474,14,president,1137375623,president,2006-01-16 01:40:23+00:00,2006,Nixon (1995),Drama,1995.0
474,16,Mafia,1137181640,mafia,2006-01-13 19:47:20+00:00,2006,Casino (1995),Crime|Drama,1995.0
474,17,Jane Austen,1137181153,jane austen,2006-01-13 19:39:13+00:00,2006,Sense and Sensibility (1995),Drama|Romance,1995.0
474,21,Hollywood,1137206178,hollywood,2006-01-14 02:36:18+00:00,2006,Get Shorty (1995),Comedy|Crime|Thriller,1995.0
474,22,serial killer,1137375496,serial killer,2006-01-16 01:38:16+00:00,2006,Copycat (1995),Crime|Drama|Horror|Mystery|Thriller,1995.0
474,25,alcoholism,1138137555,alcoholism,2006-01-24 21:19:15+00:00,2006,Leaving Las Vegas (1995),Drama|Romance,1995.0
474,26,Shakespeare,1138137603,shakespeare,2006-01-24 21:20:03+00:00,2006,Othello (1995),Drama,1995.0
474,28,In Netflix queue,1137201942,in netflix queue,2006-01-14 01:25:42+00:00,2006,Persuasion (1995),Drama|Romance,1995.0
474,28,Jane Austen,1137180037,jane austen,2006-01-13 19:20:37+00:00,2006,Persuasion (1995),Drama|Romance,1995.0
474,29,kidnapping,1138137473,kidnapping,2006-01-24 21:17:53+00:00,2006,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",Adventure|Drama|Fantasy|Mystery|Sci-Fi,1995.0
474,31,high school,1137375502,high school,2006-01-16 01:38:22+00:00,2006,Dangerous Minds (1995),Drama,1995.0
474,31,teacher,1137375502,teacher,2006-01-16 01:38:22+00:00,2006,Dangerous Minds (1995),Drama,1995.0
474,32,time travel,1137206826,time travel,2006-01-14 02:47:06+00:00,2006,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Mystery|Sci-Fi|Thriller,1995.0
474,34,Animal movie,1137180956,animal movie,2006-01-13 19:35:56+00:00,2006,Babe (1995),Children|Drama,1995.0
474,34,pigs,1137205237,pigs,2006-01-14 02:20:37+00:00,2006,Babe (1995),Children|Drama,1995.0
474,36,death penalty,1137202363,death penalty,2006-01-14 01:32:43+00:00,2006,Dead Man Walking (1995),Crime|Drama,1995.0
474,36,Nun,1137191227,nun,2006-01-13 22:27:07+00:00,2006,Dead Man Walking (1995),Crime|Drama,1995.0
474,38,twins,1137373760,twins,2006-01-16 01:09:20+00:00,2006,It Takes Two (1995),Children|Comedy,1995.0
