userId,movieId,rating,timestamp,rating_datetime,rating_year,rating_month
483,5299,1.5,1181495358,2007-06-10 17:09:18+00:00,2007,6
307,5572,2.0,1186085900,2007-08-02 20:18:20+00:00,2007,8
493,2353,3.0,1001562846,2001-09-27 03:54:06+00:00,2001,9
428,2628,3.5,1111489698,2005-03-22 11:08:18+00:00,2005,3
608,2000,3.5,1117666368,2005-06-01 22:52:48+00:00,2005,6
414,782,2.0,961682383,2000-06-22 13:59:43+00:00,2000,6
477,30749,4.0,1200940574,2008-01-21 18:36:14+00:00,2008,1
517,2717,1.5,1487956773,2017-02-24 17:19:33+00:00,2017,2
483,8970,4.0,1178358375,2007-05-05 09:46:15+00:00,2007,5
31,1278,5.0,850467425,1996-12-13 08:57:05+00:00,1996,12
50,109487,2.5,1527372052,2018-05-26 22:00:52+00:00,2018,5
483,8972,3.0,1215899004,2008-07-12 21:43:24+00:00,2008,7
445,2762,4.0,1454622063,2016-02-04 21:41:03+00:00,2016,2
250,8880,4.0,1121217844,2005-07-13 01:24:04+00:00,2005,7
527,4801,4.0,1033173514,2002-09-28 00:38:34+00:00,2002,9
113,1232,2.0,980307379,2001-01-24 03:36:19+00:00,2001,1
418,87869,0.5,1461868253,2016-04-28 18:30:53+00:00,2016,4
589,788,4.0,856038969,1997-02-15 20:36:09+00:00,1997,2
414,35836,4.0,1135028728,2005-12-19 21:45:28+00:00,2005,12
608,8970,4.5,1117336987,2005-05-29 03:23:07+00:00,2005,5
87,1077,4.0,1270702682,2010-04-08 04:58:02+00:00,2010,4
173,153,3.0,843397881,1996-09-22 13:11:21+00:00,1996,9
525,7318,2.5,1476481119,2016-10-14 21:38:39+00:00,2016,10
29,750,4.5,1310788122,2011-07-16 03:48:42+00:00,2011,7
306,31685,2.0,1518380150,2018-02-11 20:15:50+00:00,2018,2
51,527,3.0,1230929292,2009-01-02 20:48:12+00:00,2009,1
168,7934,4.5,1306802281,2011-05-31 00:38:01+00:00,2011,5
462,62250,4.5,1388277462,2013-12-29 00:37:42+00:00,2013,12
167,671,4.0,1154721897,2006-08-04 20:04:57+00:00,2006,8
103,5952,3.5,1431970503,2015-05-18 17:35:03+00:00,2015,5
580,588,2.0,1167673410,2007-01-01 17:43:30+00:00,2007,1
599,168250,3.0,1498529627,2017-06-27 02:13:47+00:00,2017,6
201,1527,4.0,941211417,1999-10-29 15:36:57+00:00,1999,10
356,5618,4.0,1229143475,2008-12-13 04:44:35+00:00,2008,12
259,1784,5.0,1146845322,2006-05-05 16:08:42+00:00,2006,5
553,44199,5.0,1219560250,2008-08-24 06:44:10+00:00,2008,8
600,4558,3.0,1237715700,2009-03-22 09:55:00+00:00,2009,3
489,2324,4.0,1333101768,2012-03-30 10:02:48+00:00,2012,3
182,2115,4.0,1054783847,2003-06-05 03:30:47+00:00,2003,6
563,105844,4.0,1448076923,2015-11-21 03:35:23+00:00,2015,11
20,4027,4.0,1054036290,2003-05-27 11:51:30+00:00,2003,5
95,924,5.0,1043340392,2003-01-23 16:46:32+00:00,2003,1
448,339,3.0,1104840673,2005-01-04 12:11:13+00:00,2005,1
75,2628,1.0,1158967457,2006-09-22 23:24:17+00:00,2006,9
514,46970,3.0,1533946158,2018-08-11 00:09:18+00:00,2018,8
452,4085,4.0,1019580705,2002-04-23 16:51:45+00:00,2002,4
438,2502,3.5,1105667089,2005-01-14 01:44:49+00:00,2005,1
64,5991,3.5,1161521014,2006-10-22 12:43:34+00:00,2006,10
18,33794,4.5,1455050618,2016-02-09 20:43:38+00:00,2016,2
474,1301,3.5,1108868138,2005-02-20 02:55:38+00:00,2005,2
260,162,4.5,1109409478,2005-02-26 09:17:58+00:00,2005,2
357,79132,4.0,1348610148,2012-09-25 21:55:48+00:00,2012,9
282,37741,4.5,1514068425,2017-12-23 22:33:45+00:00,2017,12
159,7143,4.0,1508640310,2017-10-22 02:45:10+00:00,2017,10
486,316,3.0,839537094,1996-08-08 20:44:54+00:00,1996,8
68,4246,4.0,1158532209,2006-09-17 22:30:09+00:00,2006,9
234,594,5.0,1004409582,2001-10-30 02:39:42+00:00,2001,10
378,3949,3.5,1445347508,2015-10-20 13:25:08+00:00,2015,10
605,30793,2.5,1277175883,2010-06-22 03:04:43+00:00,2010,6
232,53127,0.5,1209068728,2008-04-24 20:25:28+00:00,2008,4
596,132454,3.5,1535833188,2018-09-01 20:19:48+00:00,2018,9
414,161,3.0,961512495,2000-06-20 14:48:15+00:00,2000,6
462,122926,3.0,1506203358,2017-09-23 21:49:18+00:00,2017,9
331,8961,4.0,1537157717,2018-09-17 04:15:17+00:00,2018,9
573,86332,4.5,1341797590,2012-07-09 01:33:10+00:00,2012,7
104,3719,2.0,1048586776,2003-03-25 10:06:16+00:00,2003,3
495,63131,3.5,1458635786,2016-03-22 08:36:26+00:00,2016,3
237,4254,3.5,1410631218,2014-09-13 18:00:18+00:00,2014,9
343,1203,4.5,1202060847,2008-02-03 17:47:27+00:00,2008,2
144,6539,5.0,1136812619,2006-01-09 13:16:59+00:00,2006,1
282,47610,4.5,1378491511,2013-09-06 18:18:31+00:00,2013,9
592,588,5.0,837349868,1996-07-14 13:11:08+00:00,1996,7
555,1346,3.0,978822601,2001-01-06 23:10:01+00:00,2001,1
414,1379,3.0,961439454,2000-06-19 18:30:54+00:00,2000,6
313,1345,4.0,1030475828,2002-08-27 19:17:08+00:00,2002,8
305,1587,2.5,1460366541,2016-04-11 09:22:21+00:00,2016,4
52,31685,3.0,1468051951,2016-07-09 08:12:31+00:00,2016,7
309,1234,4.0,1126451981,2005-09-11 15:19:41+00:00,2005,9
19,351,2.0,965706045,2000-08-08 03:40:45+00:00,2000,8
45,3549,4.0,959624349,2000-05-29 18:19:09+00:00,2000,5
113,3359,4.0,980087865,2001-01-21 14:37:45+00:00,2001,1
93,2968,4.0,942947102,1999-11-18 17:45:02+00:00,1999,11
577,3153,5.0,945965717,1999-12-23 16:15:17+00:00,1999,12
608,4246,3.0,1117504682,2005-05-31 01:58:02+00:00,2005,5
448,54503,3.5,1227390691,2008-11-22 21:51:31+00:00,2008,11
603,1954,4.0,953926900,2000-03-24 19:41:40+00:00,2000,3
177,28,2.5,1435536420,2015-06-29 00:07:00+00:00,2015,6
414,3783,4.0,991664784,2001-06-04 14:26:24+00:00,2001,6
477,59315,4.5,1210266538,2008-05-08 17:08:58+00:00,2008,5
448,1665,3.0,1178981412,2007-05-12 14:50:12+00:00,2007,5
387,8512,3.5,1117430828,2005-05-30 05:27:08+00:00,2005,5
474,293,3.5,1079099410,2004-03-12 13:50:10+00:00,2004,3
198,1682,4.0,1034134690,2002-10-09 03:38:10+00:00,2002,10
232,32298,3.0,1218169812,2008-08-08 04:30:12+00:00,2008,8
514,1721,4.0,1533954277,2018-08-11 02:24:37+00:00,2018,8
201,1580,4.0,939821323,1999-10-13 13:28:43+00:00,1999,10
219,27904,3.0,1195349329,2007-11-18 01:28:49+00:00,2007,11
597,1517,5.0,940361937,1999-10-19 19:38:57+00:00,1999,10
234,2162,3.0,1004409216,2001-10-30 02:33:36+00:00,2001,10
438,5881,3.0,1105654700,2005-01-13 22:18:20+00:00,2005,1
116,1101,5.0,1337200060,2012-05-16 20:27:40+00:00,2012,5
522,954,3.5,1253342846,2009-09-19 06:47:26+00:00,2009,9
57,892,3.0,965796392,2000-08-09 04:46:32+00:00,2000,8
474,3310,4.0,1078495463,2004-03-05 14:04:23+00:00,2004,3
453,2006,4.0,972621884,2000-10-27 04:44:44+00:00,2000,10
215,2324,5.0,1260908640,2009-12-15 20:24:00+00:00,2009,12
414,11,5.0,1052148205,2003-05-05 15:23:25+00:00,2003,5
80,85397,4.0,1377391213,2013-08-25 00:40:13+00:00,2013,8
395,589,3.0,841503627,1996-08-31 15:00:27+00:00,1996,8
599,2448,1.5,1498505052,2017-06-26 19:24:12+00:00,2017,6
560,96610,3.5,1469648750,2016-07-27 19:45:50+00:00,2016,7
468,595,5.0,831400444,1996-05-06 16:34:04+00:00,1996,5
610,541,5.0,1493850255,2017-05-03 22:24:15+00:00,2017,5
381,3270,4.0,1166208586,2006-12-15 18:49:46+00:00,2006,12
28,37386,3.5,1277002259,2010-06-20 02:50:59+00:00,2010,6
590,6787,4.0,1258429186,2009-11-17 03:39:46+00:00,2009,11
220,49272,4.0,1230060209,2008-12-23 19:23:29+00:00,2008,12
313,188,4.0,1030475884,2002-08-27 19:18:04+00:00,2002,8
19,2279,2.0,965705219,2000-08-08 03:26:59+00:00,2000,8
95,1291,3.5,1071803793,2003-12-19 03:16:33+00:00,2003,12
318,84944,4.5,1312633944,2011-08-06 12:32:24+00:00,2011,8
474,2126,2.0,1047055085,2003-03-07 16:38:05+00:00,2003,3
539,2329,3.5,1332474869,2012-03-23 03:54:29+00:00,2012,3
509,129229,2.0,1435997905,2015-07-04 08:18:25+00:00,2015,7
118,25,2.0,944924731,1999-12-11 15:05:31+00:00,1999,12
122,5669,4.5,1461562136,2016-04-25 05:28:56+00:00,2016,4
249,69844,4.0,1415415455,2014-11-08 02:57:35+00:00,2014,11
580,10,3.5,1167792602,2007-01-03 02:50:02+00:00,2007,1
186,2078,4.0,1031080921,2002-09-03 19:22:01+00:00,2002,9
181,350,4.0,845469625,1996-10-16 12:40:25+00:00,1996,10
273,329,5.0,835799023,1996-06-26 14:23:43+00:00,1996,6
117,861,3.0,844163858,1996-10-01 09:57:38+00:00,1996,10
356,3253,4.5,1229141088,2008-12-13 04:04:48+00:00,2008,12
232,32296,2.5,1218169582,2008-08-08 04:26:22+00:00,2008,8
298,135567,2.5,1476643063,2016-10-16 18:37:43+00:00,2016,10
232,68793,3.5,1247190966,2009-07-10 01:56:06+00:00,2009,7
76,553,3.5,1439168941,2015-08-10 01:09:01+00:00,2015,8
387,743,1.5,1158561248,2006-09-18 06:34:08+00:00,2006,9
57,104,2.0,972174279,2000-10-22 00:24:39+00:00,2000,10
603,446,4.0,954482325,2000-03-31 05:58:45+00:00,2000,3
599,2541,2.5,1498516262,2017-06-26 22:31:02+00:00,2017,6
89,74683,4.0,1520409564,2018-03-07 07:59:24+00:00,2018,3
599,148626,3.0,1498629562,2017-06-28 05:59:22+00:00,2017,6
414,58154,4.0,1273977434,2010-05-16 02:37:14+00:00,2010,5
20,1013,4.0,1054038219,2003-05-27 12:23:39+00:00,2003,5
517,1702,2.5,1487954371,2017-02-24 16:39:31+00:00,2017,2
307,37857,4.5,1215657458,2008-07-10 02:37:38+00:00,2008,7
368,3450,3.0,971273874,2000-10-11 14:17:54+00:00,2000,10
318,7238,4.0,1428491623,2015-04-08 11:13:43+00:00,2015,4
234,1210,5.0,1004408002,2001-10-30 02:13:22+00:00,2001,10
380,2987,5.0,1493419980,2017-04-28 22:53:00+00:00,2017,4
256,5944,4.0,1446580886,2015-11-03 20:01:26+00:00,2015,11
452,2531,4.0,1019581070,2002-04-23 16:57:50+00:00,2002,4
489,34162,2.5,1334171075,2012-04-11 19:04:35+00:00,2012,4
599,5013,3.0,1498523103,2017-06-27 00:25:03+00:00,2017,6
474,1515,1.5,1060106371,2003-08-05 17:59:31+00:00,2003,8
591,2882,2.0,970524956,2000-10-02 22:15:56+00:00,2000,10
453,480,4.0,972621826,2000-10-27 04:43:46+00:00,2000,10
298,1746,2.0,1466277925,2016-06-18 19:25:25+00:00,2016,6
59,1086,4.0,953610338,2000-03-21 03:45:38+00:00,2000,3
313,405,3.0,1030475105,2002-08-27 19:05:05+00:00,2002,8
483,5477,4.5,1415579315,2014-11-10 00:28:35+00:00,2014,11
555,380,4.0,978746471,2001-01-06 02:01:11+00:00,2001,1
45,2712,3.0,1121724840,2005-07-18 22:14:00+00:00,2005,7
140,2700,1.0,944488906,1999-12-06 14:01:46+00:00,1999,12
198,5016,2.0,1039796957,2002-12-13 16:29:17+00:00,2002,12
588,431,3.0,839316425,1996-08-06 07:27:05+00:00,1996,8
344,1210,5.0,1420497000,2015-01-05 22:30:00+00:00,2015,1
41,112552,4.0,1458939648,2016-03-25 21:00:48+00:00,2016,3
282,8961,5.0,1378491699,2013-09-06 18:21:39+00:00,2013,9
560,8865,3.5,1469649389,2016-07-27 19:56:29+00:00,2016,7
471,79702,5.0,1496669743,2017-06-05 13:35:43+00:00,2017,6
599,1487,2.0,1519136189,2018-02-20 14:16:29+00:00,2018,2
385,1092,3.0,865025166,1997-05-30 20:46:06+00:00,1997,5
391,2019,5.0,1032387258,2002-09-18 22:14:18+00:00,2002,9
76,42723,3.0,1439167709,2015-08-10 00:48:29+00:00,2015,8
232,30812,4.0,1218165086,2008-08-08 03:11:26+00:00,2008,8
307,2421,3.0,1215657405,2008-07-10 02:36:45+00:00,2008,7
510,1396,3.5,1141159055,2006-02-28 20:37:35+00:00,2006,2
140,3755,4.0,967047814,2000-08-23 16:23:34+00:00,2000,8
63,33779,5.0,1443201056,2015-09-25 17:10:56+00:00,2015,9
232,2167,3.5,1218166251,2008-08-08 03:30:51+00:00,2008,8
495,47997,4.5,1458636803,2016-03-22 08:53:23+00:00,2016,3
4,708,4.0,986935230,2001-04-10 20:40:30+00:00,2001,4
266,1079,5.0,945669791,1999-12-20 06:03:11+00:00,1999,12
391,3271,4.0,1032388582,2002-09-18 22:36:22+00:00,2002,9
41,135887,3.0,1458943698,2016-03-25 22:08:18+00:00,2016,3
202,3985,4.0,974924502,2000-11-22 20:21:42+00:00,2000,11
64,3489,3.0,1161559689,2006-10-22 23:28:09+00:00,2006,10
18,1089,4.0,1455051391,2016-02-09 20:56:31+00:00,2016,2
95,293,4.5,1069614359,2003-11-23 19:05:59+00:00,2003,11
538,3396,5.0,1307846735,2011-06-12 02:45:35+00:00,2011,6
274,3386,3.0,1171492209,2007-02-14 22:30:09+00:00,2007,2
274,12,3.5,1171829597,2007-02-18 20:13:17+00:00,2007,2
199,57243,3.5,1261363555,2009-12-21 02:45:55+00:00,2009,12
288,3175,4.0,975692044,2000-12-01 17:34:04+00:00,2000,12
600,2580,3.0,1237707925,2009-03-22 07:45:25+00:00,2009,3
190,6539,3.0,1504310021,2017-09-01 23:53:41+00:00,2017,9
105,858,5.0,1447574026,2015-11-15 07:53:46+00:00,2015,11
141,80463,5.0,1513130508,2017-12-13 02:01:48+00:00,2017,12
104,4641,2.5,1146222329,2006-04-28 11:05:29+00:00,2006,4
425,1961,4.0,1085477707,2004-05-25 09:35:07+00:00,2004,5
414,48982,2.5,1249835367,2009-08-09 16:29:27+00:00,2009,8
474,7772,3.5,1100292158,2004-11-12 20:42:38+00:00,2004,11
514,112552,4.5,1533948663,2018-08-11 00:51:03+00:00,2018,8
527,3448,5.0,1033174070,2002-09-28 00:47:50+00:00,2002,9
352,97304,4.0,1493674351,2017-05-01 21:32:31+00:00,2017,5
230,45447,3.5,1196305065,2007-11-29 02:57:45+00:00,2007,11
448,2474,4.0,1019125813,2002-04-18 10:30:13+00:00,2002,4
346,3448,3.0,1094645805,2004-09-08 12:16:45+00:00,2004,9
212,8807,3.0,1490121457,2017-03-21 18:37:37+00:00,2017,3
297,494,2.0,900872375,1998-07-19 18:19:35+00:00,1998,7
592,368,3.0,837354433,1996-07-14 14:27:13+00:00,1996,7
298,1584,2.5,1476643306,2016-10-16 18:41:46+00:00,2016,10
208,2699,2.0,940639375,1999-10-23 00:42:55+00:00,1999,10
239,475,5.0,1221159473,2008-09-11 18:57:53+00:00,2008,9
274,553,4.5,1171756122,2007-02-17 23:48:42+00:00,2007,2
600,17,3.5,1237712509,2009-03-22 09:01:49+00:00,2009,3
452,2167,5.0,1013395104,2002-02-11 02:38:24+00:00,2002,2
104,5349,3.5,1101152665,2004-11-22 19:44:25+00:00,2004,11
382,117529,4.0,1515173182,2018-01-05 17:26:22+00:00,2018,1
272,1240,4.0,1533490655,2018-08-05 17:37:35+00:00,2018,8
299,3793,4.0,974620300,2000-11-19 07:51:40+00:00,2000,11
488,2001,2.0,1112381854,2005-04-01 18:57:34+00:00,2005,4
409,3099,4.0,967920117,2000-09-02 18:41:57+00:00,2000,9
387,7983,4.0,1153164527,2006-07-17 19:28:47+00:00,2006,7
41,56941,3.5,1458943261,2016-03-25 22:01:01+00:00,2016,3
29,7156,4.5,1307906727,2011-06-12 19:25:27+00:00,2011,6
135,2683,4.0,1009692098,2001-12-30 06:01:38+00:00,2001,12
452,260,5.0,1013394673,2002-02-11 02:31:13+00:00,2002,2
42,520,2.0,996215153,2001-07-27 06:25:53+00:00,2001,7
268,2344,4.0,940193753,1999-10-17 20:55:53+00:00,1999,10
56,593,5.0,835799139,1996-06-26 14:25:39+00:00,1996,6
217,1747,3.0,955943917,2000-04-17 03:58:37+00:00,2000,4
182,1653,3.5,1054779637,2003-06-05 02:20:37+00:00,2003,6
288,47950,3.5,1241964384,2009-05-10 14:06:24+00:00,2009,5
307,3882,0.5,1186087251,2007-08-02 20:40:51+00:00,2007,8
105,4306,4.0,1446573295,2015-11-03 17:54:55+00:00,2015,11
599,3793,3.5,1498500859,2017-06-26 18:14:19+00:00,2017,6
395,60,3.0,841505041,1996-08-31 15:24:01+00:00,1996,8
536,272,5.0,832840002,1996-05-23 08:26:42+00:00,1996,5
418,1259,3.5,1461865910,2016-04-28 17:51:50+00:00,2016,4
380,102125,5.0,1494804182,2017-05-14 23:23:02+00:00,2017,5
177,2797,5.0,1435534181,2015-06-28 23:29:41+00:00,2015,6
104,110,1.0,1090595910,2004-07-23 15:18:30+00:00,2004,7
307,8799,2.0,1186260461,2007-08-04 20:47:41+00:00,2007,8
246,26662,4.5,1354134469,2012-11-28 20:27:49+00:00,2012,11
351,4069,2.5,1325978760,2012-01-07 23:26:00+00:00,2012,1
593,3793,3.0,1181007661,2007-06-05 01:41:01+00:00,2007,6
590,52435,4.5,1258417772,2009-11-17 00:29:32+00:00,2009,11
38,50,5.0,841341362,1996-08-29 17:56:02+00:00,1996,8
480,1090,4.0,1179178499,2007-05-14 21:34:59+00:00,2007,5
465,2505,2.0,959896430,2000-06-01 21:53:50+00:00,2000,6
305,63082,5.0,1460135298,2016-04-08 17:08:18+00:00,2016,4
105,4890,3.5,1446750321,2015-11-05 19:05:21+00:00,2015,11
600,4340,2.5,1237714427,2009-03-22 09:33:47+00:00,2009,3
263,1196,4.0,941591604,1999-11-03 01:13:24+00:00,1999,11
599,1617,3.5,1498501740,2017-06-26 18:29:00+00:00,2017,6
51,4054,2.0,1230930087,2009-01-02 21:01:27+00:00,2009,1
414,2761,4.0,961436800,2000-06-19 17:46:40+00:00,2000,6
274,57640,3.5,1256144882,2009-10-21 17:08:02+00:00,2009,10
96,1094,4.0,964773119,2000-07-28 08:31:59+00:00,2000,7
528,5254,4.0,1391734555,2014-02-07 00:55:55+00:00,2014,2
380,3798,3.0,1494613151,2017-05-12 18:19:11+00:00,2017,5
357,69122,3.5,1348628428,2012-09-26 03:00:28+00:00,2012,9
546,3959,5.0,973588321,2000-11-07 09:12:01+00:00,2000,11
368,2871,3.0,971275596,2000-10-11 14:46:36+00:00,2000,10
321,317,5.0,843212522,1996-09-20 09:42:02+00:00,1996,9
133,356,4.0,843490980,1996-09-23 15:03:00+00:00,1996,9
561,2072,4.5,1491095391,2017-04-02 01:09:51+00:00,2017,4
313,3702,4.0,1030474757,2002-08-27 18:59:17+00:00,2002,8
561,3317,4.0,1491092471,2017-04-02 00:21:11+00:00,2017,4
474,3108,2.5,1063115377,2003-09-09 13:49:37+00:00,2003,9
527,5250,5.0,1033175227,2002-09-28 01:07:07+00:00,2002,9
414,2355,4.0,961436556,2000-06-19 17:42:36+00:00,2000,6
89,149566,5.0,1520409393,2018-03-07 07:56:33+00:00,2018,3
606,47,3.0,1171927423,2007-02-19 23:23:43+00:00,2007,2
221,6807,3.5,1119984102,2005-06-28 18:41:42+00:00,2005,6
318,97938,4.0,1413116821,2014-10-12 12:27:01+00:00,2014,10
325,3608,3.0,1039399596,2002-12-09 02:06:36+00:00,2002,12
64,2542,3.5,1161528864,2006-10-22 14:54:24+00:00,2006,10
356,58998,3.5,1229140223,2008-12-13 03:50:23+00:00,2008,12
599,596,3.5,1498797808,2017-06-30 04:43:28+00:00,2017,6
448,59369,2.5,1476562414,2016-10-15 20:13:34+00:00,2016,10
68,2803,3.0,1269122065,2010-03-20 21:54:25+00:00,2010,3
610,6058,3.0,1493848140,2017-05-03 21:49:00+00:00,2017,5
590,8961,4.0,1258416706,2009-11-17 00:11:46+00:00,2009,11
599,24,2.5,1498517444,2017-06-26 22:50:44+00:00,2017,6
156,1354,5.0,939884805,1999-10-14 07:06:45+00:00,1999,10
288,2524,2.0,976138069,2000-12-06 21:27:49+00:00,2000,12
559,708,4.0,845476396,1996-10-16 14:33:16+00:00,1996,10
97,4643,4.0,1043382900,2003-01-24 04:35:00+00:00,2003,1
20,3034,5.0,1054038099,2003-05-27 12:21:39+00:00,2003,5
318,64839,3.5,1299244386,2011-03-04 13:13:06+00:00,2011,3
452,1801,5.0,1019581043,2002-04-23 16:57:23+00:00,2002,4
415,4027,4.0,1382470335,2013-10-22 19:32:15+00:00,2013,10
137,1136,5.0,1204863777,2008-03-07 04:22:57+00:00,2008,3
232,4701,3.0,1182909317,2007-06-27 01:55:17+00:00,2007,6
292,102903,4.0,1483193860,2016-12-31 14:17:40+00:00,2016,12
590,1562,2.0,1258422407,2009-11-17 01:46:47+00:00,2009,11
199,4148,1.5,1094309582,2004-09-04 14:53:02+00:00,2004,9
307,2140,2.5,1189689045,2007-09-13 13:10:45+00:00,2007,9
339,1259,5.0,1460182209,2016-04-09 06:10:09+00:00,2016,4
368,1219,3.0,971275360,2000-10-11 14:42:40+00:00,2000,10
434,111,5.0,1271039079,2010-04-12 02:24:39+00:00,2010,4
214,788,2.0,853937922,1997-01-22 12:58:42+00:00,1997,1
420,56757,4.0,1218221597,2008-08-08 18:53:17+00:00,2008,8
156,3028,3.0,946800329,2000-01-02 08:05:29+00:00,2000,1
555,3868,1.0,978821009,2001-01-06 22:43:29+00:00,2001,1
597,440,4.0,941558405,1999-11-02 16:00:05+00:00,1999,11
561,50872,3.0,1491092372,2017-04-02 00:19:32+00:00,2017,4
280,8376,3.5,1348533524,2012-09-25 00:38:44+00:00,2012,9
438,1597,3.5,1105667150,2005-01-14 01:45:50+00:00,2005,1
434,3753,2.5,1270606923,2010-04-07 02:22:03+00:00,2010,4
226,53129,4.0,1197925599,2007-12-17 21:06:39+00:00,2007,12
280,72641,5.0,1348533202,2012-09-25 00:33:22+00:00,2012,9
610,1658,2.5,1479542110,2016-11-19 07:55:10+00:00,2016,11
285,1276,4.5,1465184741,2016-06-06 03:45:41+00:00,2016,6
352,53000,4.0,1493674448,2017-05-01 21:34:08+00:00,2017,5
83,1270,3.5,1333842036,2012-04-07 23:40:36+00:00,2012,4
484,586,4.0,1342296049,2012-07-14 20:00:49+00:00,2012,7
495,97923,5.0,1458636856,2016-03-22 08:54:16+00:00,2016,3
288,7149,4.0,1095780637,2004-09-21 15:30:37+00:00,2004,9
350,748,4.0,864941229,1997-05-29 21:27:09+00:00,1997,5
597,1885,4.0,941557913,1999-11-02 15:51:53+00:00,1999,11
414,2542,5.0,961438175,2000-06-19 18:09:35+00:00,2000,6
357,40629,5.0,1348611359,2012-09-25 22:15:59+00:00,2012,9
606,26152,3.5,1171361707,2007-02-13 10:15:07+00:00,2007,2
451,7,3.0,854089243,1997-01-24 07:00:43+00:00,1997,1
31,1231,3.0,850467468,1996-12-13 08:57:48+00:00,1996,12
573,2628,3.5,1248840104,2009-07-29 04:01:44+00:00,2009,7
328,1259,3.0,1494210522,2017-05-08 02:28:42+00:00,2017,5
167,4980,3.0,1154719107,2006-08-04 19:18:27+00:00,2006,8
603,948,4.0,953926605,2000-03-24 19:36:45+00:00,2000,3
477,6166,3.5,1201072628,2008-01-23 07:17:08+00:00,2008,1
113,4083,4.0,980087736,2001-01-21 14:35:36+00:00,2001,1
600,3471,4.0,1237759194,2009-03-22 21:59:54+00:00,2009,3
111,111743,2.5,1516154972,2018-01-17 02:09:32+00:00,2018,1
425,47,4.5,1085477391,2004-05-25 09:29:51+00:00,2004,5
308,5952,4.0,1421373893,2015-01-16 02:04:53+00:00,2015,1
432,66090,4.0,1315245148,2011-09-05 17:52:28+00:00,2011,9
122,91529,4.0,1461561387,2016-04-25 05:16:27+00:00,2016,4
62,2023,5.0,1525636725,2018-05-06 19:58:45+00:00,2018,5
594,3353,4.5,1108976033,2005-02-21 08:53:53+00:00,2005,2
606,8368,4.0,1171322871,2007-02-12 23:27:51+00:00,2007,2
594,6996,4.0,1108975500,2005-02-21 08:45:00+00:00,2005,2
524,349,5.0,851608875,1996-12-26 14:01:15+00:00,1996,12
565,356,4.0,846533292,1996-10-28 20:08:12+00:00,1996,10
414,325,2.0,961439358,2000-06-19 18:29:18+00:00,2000,6
448,101577,1.0,1399147624,2014-05-03 20:07:04+00:00,2014,5
122,4262,5.0,1461561671,2016-04-25 05:21:11+00:00,2016,4
566,454,5.0,849005494,1996-11-26 10:51:34+00:00,1996,11
254,1210,4.0,1180446169,2007-05-29 13:42:49+00:00,2007,5
103,1073,4.0,1431957110,2015-05-18 13:51:50+00:00,2015,5
357,1096,3.5,1348611991,2012-09-25 22:26:31+00:00,2012,9
288,6337,3.5,1110812077,2005-03-14 14:54:37+00:00,2005,3
19,2227,3.0,965701107,2000-08-08 02:18:27+00:00,2000,8
525,68237,4.5,1476477892,2016-10-14 20:44:52+00:00,2016,10
160,2000,4.0,971116347,2000-10-09 18:32:27+00:00,2000,10
153,174055,1.5,1525549020,2018-05-05 19:37:00+00:00,2018,5
199,296,4.0,940372462,1999-10-19 22:34:22+00:00,1999,10
229,305,3.0,838143696,1996-07-23 17:41:36+00:00,1996,7
414,8870,2.5,1123518652,2005-08-08 16:30:52+00:00,2005,8
17,2959,4.5,1305696867,2011-05-18 05:34:27+00:00,2011,5
246,59387,5.0,1354124610,2012-11-28 17:43:30+00:00,2012,11
599,53519,3.5,1498501155,2017-06-26 18:19:15+00:00,2017,6
484,2059,2.5,1342227954,2012-07-14 01:05:54+00:00,2012,7
312,1348,5.0,1043175985,2003-01-21 19:06:25+00:00,2003,1
605,1,4.0,1277097561,2010-06-21 05:19:21+00:00,2010,6
608,3753,4.0,1117490674,2005-05-30 22:04:34+00:00,2005,5
525,53123,4.0,1476478443,2016-10-14 20:54:03+00:00,2016,10
73,89492,4.0,1464282937,2016-05-26 17:15:37+00:00,2016,5
95,5619,4.0,1043339302,2003-01-23 16:28:22+00:00,2003,1
177,5952,2.0,1435523704,2015-06-28 20:35:04+00:00,2015,6
475,8665,4.0,1498030190,2017-06-21 07:29:50+00:00,2017,6
37,165,5.0,845239426,1996-10-13 20:43:46+00:00,1996,10
202,567,3.0,974912341,2000-11-22 16:59:01+00:00,2000,11
382,2571,5.0,1515173439,2018-01-05 17:30:39+00:00,2018,1
599,4113,2.0,1519135559,2018-02-20 14:05:59+00:00,2018,2
217,12,3.0,955945336,2000-04-17 04:22:16+00:00,2000,4
187,260,4.0,1161849967,2006-10-26 08:06:07+00:00,2006,10
24,1246,4.0,1458942000,2016-03-25 21:40:00+00:00,2016,3
196,1214,4.5,1460954418,2016-04-18 04:40:18+00:00,2016,4
7,648,4.0,1106635981,2005-01-25 06:53:01+00:00,2005,1
580,4874,4.5,1167792708,2007-01-03 02:51:48+00:00,2007,1
474,949,3.5,1201833294,2008-02-01 02:34:54+00:00,2008,2
217,1602,2.0,955945592,2000-04-17 04:26:32+00:00,2000,4
439,78499,4.0,1436943970,2015-07-15 07:06:10+00:00,2015,7
555,2724,3.0,978840994,2001-01-07 04:16:34+00:00,2001,1
135,4896,4.0,1009692556,2001-12-30 06:09:16+00:00,2001,12
328,1278,5.0,1494210603,2017-05-08 02:30:03+00:00,2017,5
253,48394,5.0,1286644844,2010-10-09 17:20:44+00:00,2010,10
